item_id,event_type,title,authors,time,room,abstract,item_url,source_label,source
67097,Poster,Position: Adopting AI in Practice Does Not Guarantee the Productivity Boost,Won Ik Cho ⋅ Seong-hun Kim ⋅ Geunhye Kim,"Jul 9, 2:30 PM - 4:15 PM",HALL A,"This position paper argues that **adopting AI in organizational practice does not guarantee productivity gains, because human and environmental factors critically moderate the relationship between AI deployment and realized productivity improvements**. Following the advent of high-performance generative models, AI use has been rapidly encouraged in some sectors while being restricted in others. Most practitioners assume that AI brings productivity boosts owing to enhanced technical capabilities, but regardless of apparent performance advances in AI technology, human and environmental factors of the organization may substantially attenuate---or even negate---the effective productivity benefits. We identify five key moderating factors: human resource composition, baseline capability of individuals, learning curve of practitioners, incentives for fair use, and flexibility of objectives. Drawing on the partial equilibrium model of Gries and Naudé (2022), we argue that existing economic frameworks may inadvertently overlook these factors. We revise the existing framework to redefine effective organizational determinants and shed light to practical implications including industry and education, responding to alternative views and calling for action of stakeholders.",https://icml.cc/virtual/2026/poster/67097,position,https://icml.cc/virtual/2026/events/2026-position-papers
67049,Poster,"Position: Code Benchmarks Should Prioritize Rigor, Reliability, and Reproducibility",Jialun Cao ⋅ Yuk-Kit Chan ⋅ Zixuan Ling ⋅ Wenxuan Wang ⋅ Shuqing Li ⋅ Mingwei Liu ⋅ Ruixi Qiao ⋅ Yuting Han ⋅ Chaozheng Wang ⋅ Boxi Yu ⋅ Pinjia He ⋅ Shuai Wang ⋅ Zibin Zheng ⋅ Michael Lyu ⋅ Shing-Chi Cheung,"Jul 9, 2:30 PM - 4:15 PM",HALL A,"Code-related benchmarks play a critical role in evaluating large language models (LLMs), yet their quality fundamentally shapes how the com- munity interprets model capabilities. In the past few years, awareness of benchmark quality has grown. Yet, after a decade-scale (2014 - 2025) survey over 572 code benchmarks, we observed a lag between growing awareness and actual prac- tice. For example, in 2025 alone, the number of benchmarks that ignore code coverage when pro- viding test cases nearly matches the total count accumulated across the previous ten years. In response, we take a clear position: Code bench- marks must prioritize rigor in benchmark con- struction, reliability in evaluation, and repro- ducibility in release. To operationalize this po- sition, we introduce a code benchmark guideline HOW2BENCH with 55 checklists. Finally, our further human study also exposed that the current issues not only stem from the significant effort required, but also from a lack of awareness re- garding their importance.",https://icml.cc/virtual/2026/poster/67049,position,https://icml.cc/virtual/2026/events/2026-position-papers
67210,Poster,"Position: Agent Evaluation Should Be Agentified for Openness, Standardization, and Reproducibility",Xiaoyuan Liu ⋅ Tianneng Shi ⋅ Wenbo Guo ⋅ Dawn Song,"Jul 9, 2:30 PM - 4:15 PM",HALL A,"Agent systems are advancing quickly across domains, but their evaluation remains fragmented. Most benchmarks rely on fixed, LLM-centric harnesses that require heavy integration, create test-production mismatch, and limit fair comparison across diverse agent designs. This position paper argues that the root problem is the lack of an open, agent-agnostic assessment interface. We advocate Agentified Agent Assessment (AAA), where evaluation is performed by assessor agents and all participants interact through standardized protocols: A2A for task management and MCP for tool access. This design separates assessment logic from agent implementation and enables reproducible, interoperable, and multi-agent evaluation. We further introduce AgentBeats as a concrete realization of AAA: we identify five practical operation modes that make standardized assessment compatible with real-world constraints on openness, privacy, and deployment; we provide recommended practices that allow both agent developers and benchmark designers to adopt AAA with minimal additional effort; and we show how this approach turns agent evaluation from ad-hoc integration work into a reusable, portable, and production-aligned process. Together, AAA and AgentBeats offer a clear path toward open, standardized, and reproducible agent assessment.",https://icml.cc/virtual/2026/poster/67210,position,https://icml.cc/virtual/2026/events/2026-position-papers
67062,Poster,"Position: Stop evaluating AI with human tests, develop principled, AI-specific tests instead",Tom Sühr ⋅ Florian Dorner ⋅ Olawale Salaudeen ⋅ Augustin Kelava ⋅ Samira Samadi,"Jul 9, 2:30 PM - 4:15 PM",HALL A,"Large Language Models (LLMs) have achieved remarkable results on a range of standardized tests originally designed to assess human cognitive and psychological traits, such as intelligence and personality. While these results are often interpreted as strong evidence of human-like characteristics in LLMs, this paper argues that such interpretations constitute an ontological error. Human psychological and educational tests are theory-driven measurement instruments, calibrated to a specific population. Applying these tests to non-human subjects without empirical validation, risks mischaracterizing what is being measured. Furthermore, a growing trend frames AI performance on benchmarks as measurements of traits such as ``intelligence'', despite known issues with validity, data contamination, cultural bias and sensitivity to superficial prompt changes. We argue that interpreting benchmark performance as measurements of human-like traits, lacks sufficient theoretical and empirical justification. This leads to our position: Stop Evaluating AI with Human Tests, Develop Principled, AI-specific Tests instead. We call for the development of principled, AI-spec by laying out, end-to-end, how valid measurement instruments are constructed and validated and where the ontological error enters when a human-calibrated instrument is applied to LLMs.",https://icml.cc/virtual/2026/poster/67062,position,https://icml.cc/virtual/2026/events/2026-position-papers
67224,Poster,Position: Early-Stage Quality Assurance in Annotation Pipelines Is More Cost-Effective Than Late-Stage Validation,Sunil Kothari ⋅ Sumukha Sharma Thoppanahalli Chandramouli ⋅ Naman Khandelwal ⋅ Praveen Kumar Gulipalli ⋅ Parth Kulshreshtha ⋅ Ashi Jain ⋅ Kriti Banka ⋅ Tanuja Chintada ⋅ Venkata Triveni ⋅ Manish Mehta ⋅ Tao Liu,"Jul 9, 2:30 PM - 4:15 PM",HALL A,"This position paper argues that the machine learning community should prioritize early-stage quality assurance in annotation pipelines over the prevailing practice of late-stage validation. Data quality bottlenecks increasingly limit foundation model improvement, yet quality assurance research focuses almost exclusively on validation methods rather than validation timing. *When* validation occurs—not merely *what* validation methods are employed—fundamentally determines both error rates and annotation costs. This temporal neglect is puzzling given the well-established ""shift-left"" principle from software engineering, where empirical studies demonstrate 4–100× cost multipliers for defects detected in later development stages (Boehm, 1981; Shull et al., 2002). Annotation pipelines, we argue, exhibit analogous dynamics: errors caught before annotation begins cost a fraction of those discovered after review cycles complete. We propose a taxonomy of three *QA trigger points*—pre-annotation (T₀), post-annotation (T₁), and post-review (T₂)—that decompose annotation workflows into discrete validation opportunities. A survey of 47 recent papers reveals that only 4% report when validation occurs, a striking gap given timing's demonstrated impact in adjacent fields. Without explicit attention to QA timing, the community risks optimizing validation methods while ignoring the structural variable that may matter most. We call on researchers to report QA timing configurations, on platform developers to expose timing as a first-class parameter, and on the community to conduct controlled experiments testing whether the shift-left principle transfers to annotation contexts.",https://icml.cc/virtual/2026/poster/67224,position,https://icml.cc/virtual/2026/events/2026-position-papers
67252,Poster,Position: State-of-the-Art Claims Require State-of-the-Art Evidence,YongKyung Oh,"Jul 9, 2:30 PM - 4:15 PM",HALL A,"State-of-the-Art (SOTA) claims pervade Artificial Intelligence (AI) and Machine Learning (ML) research. These claims rest on benchmark evaluations, where models are ranked by aggregate scores across tasks. Public leaderboards are the most visible instance, but the same structure appears in paper tables throughout the literature. However, such minimal evidence often cannot support these strong claims. We identify a widespread claim-evidence gap in AI benchmarking. Claiming SOTA implies robust superiority. It suggests that a model significantly outperforms alternatives across most tasks. However, a marginal improvement in the mean score merely indicates a top average rank rather than true superiority. Analyzing ten cross-domain benchmarks from public leaderboards, we found that in more than half of top-model comparisons, at least one commonly assumed property of superiority does not hold. These properties include meaningful effect size, consistency across tasks, or robustness to dataset removal. Instead, aggregate gains are frequently driven by outlier datasets. This fragility persists even in benchmarks with many tasks. We argue that claim language should reflect the strength of the underlying evidence. This requires no additional experiments, only honest reporting of what results actually show.",https://icml.cc/virtual/2026/poster/67252,position,https://icml.cc/virtual/2026/events/2026-position-papers
67245,Poster,Position: Improved Documentation is Necessary for Benchmarking AI Systems in Geometry,Anna Genevaux ⋅ Simon Frieder,"Jul 9, 2:30 PM - 4:15 PM",HALL A,"This position paper argues that documentation is infrastructure for reproducible geometry reasoning: a benchmark for formal geometry problems to test AI systems is not usable in research unless its documented vocabulary is matched by executable, versioned behavior and minimal runnable examples. We use JGEX (as implemented by Newclid) as a case study of how documentation--implementation gaps and missing examples can silently constrain expressivity, fragment tool interoperability, and bias benchmark construction. To make our point, we introduce ""A JGEX Dataset"", a curated collection of $78$ Euclidean geometry problems with (i) original natural-language statements and sources, (ii) a JGEX-oriented rewrite that makes formalization steps explicit, (iii) executable JGEX code validated under a pinned solver version, and (iv) rich metadata. To make the target language auditable, we also provide a predicate-level support matrix for the $33$ documented predicates, generated from minimal test instances, and categorize predicates as supported, unsupported, or unstable due to missing accessible examples. Finally, we release validation scripts and a concise tutorial with worked walk-throughs. Our broader claim is that benchmark authors, tool maintainers, and reviewers should treat language documentation and conformance evidence as first-class artifacts—on par with datasets and evaluation code—if cross-tool, cross-version reproducibility is the goal.",https://icml.cc/virtual/2026/poster/67245,position,https://icml.cc/virtual/2026/events/2026-position-papers
67099,Poster,Position: ICML Should Treat Hosted LLM APIs as Versioned Dependencies and Require Drift-Audit Artifacts,Utsav Gupta,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"This position paper argues that ICML should require a minimal drift-audit artifact for papers whose main claims materially rely on hosted LLM APIs. Hosted APIs can change behavior over time, undermining the scientific interpretability of results even when evaluation code and prompts are held fixed. While existing proposals address API contracts and change reporting, there is not yet a widely adopted, venue-aligned standard for attaching a minimal drift-audit artifact to results that rely on hosted endpoints. The paper proposes a lightweight artifact consisting of a small suite of invariant-checking probes (e.g., schema, tool-call, or refusal invariants), machine-readable provenance metadata, and a rerun script that can detect and characterize post-publication behavioral drift at bounded cost. It further argues that provider-side behavioral versioning and machine-readable changelogs are enabling infrastructure that would make drift-aware reporting more reliable and less burdensome. The paper concludes with concrete actions for conferences, providers, and tool builders, and with falsifiable predictions about improved replication stability and reduced time-to-diagnosis when results stop reproducing.",https://icml.cc/virtual/2026/poster/67099,position,https://icml.cc/virtual/2026/events/2026-position-papers
67128,Poster,Position: Creating High-Fidelity Synthetic Training Data Should Employ Multi-level Optimization,Pengtao Xie ⋅ Li Zhang ⋅ Ruiyi Zhang,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"The reliance of machine learning (ML) models on large-scale, high-quality labeled training data incurs significant challenges in specialized domains where such data is expensive and difficult to obtain. A promising solution is the automatic creation of synthetic training data. However, current approaches — including data generation, automated annotation, and domain adaptation — often fail to explicitly use downstream model performance to guide the creation and refinement of synthetic training data. This position paper argues that multi-level optimization (MLO) is essential for producing high-fidelity synthetic data by enabling joint optimization of data generation, annotation, adaptation, and selection, all informed by downstream model performance. We advocate for MLO as a unified framework to address three critical challenges: (1) improving data generation by aligning synthetic data with model needs, particularly targeting class-specific deficiencies and worst-case robustness; (2) enhancing automated annotation through sequential verification and the use of large language models for more accurate labeling; and (3) enabling example-specific adaptation and selection to maximize data utility while preventing excessive over-adaptation. By facilitating end-to-end coordination across multiple learning stages, MLO offers a potential paradigm shift in synthetic data creation for data-scarce domains.",https://icml.cc/virtual/2026/poster/67128,position,https://icml.cc/virtual/2026/events/2026-position-papers
67101,Poster,Position: Modular Memory is the Key to Continual Learning Agents,Vaggelis Dorovatas ⋅ Malte Schwerin ⋅ Andrew Bagdanov ⋅ Lucas Caccia ⋅ Antonio Carta ⋅ Laurent Charlin ⋅ CITEC Barbara Hammer ⋅ Tyler Hayes ⋅ Timm Hess ⋅ Christopher Kanan ⋅ Dhireesha Kudithipudi ⋅ Xialei Liu ⋅ Vincenzo Lomonaco ⋅ Jorge Mendez-Mendez ⋅ Darshan Patil ⋅ Ameya Pandurang Prabhu ⋅ Elisa Ricci ⋅ Tinne Tuytelaars ⋅ Gido M van de Ven ⋅ Liyuan Wang ⋅ Joost van de Weijer ⋅ Jonghyun Choi ⋅ Martin Mundt ⋅ Rahaf Aljundi,"Jul 9, 5:00 PM - 6:45 PM",HALL A,"Foundation models have transformed machine learning through large-scale pretraining, massive parameterization, and increased test-time compute. Despite surpassing human performance in several domains, these models remain fundamentally limited in continuous operation, experience accumulation, and personalization, capabilities that are central to adaptive intelligence. While continual learning research has long targeted these goals, its historical focus on in-weight learning, i.e., updating a single model’s parameters to absorb new knowledge, has rendered catastrophic forgetting a persistent challenge. **Our position is that combining the strengths of In-Weight Learning (IWL) and the newly emerged capabilities of In-Context Learning (ICL) through the design of modular memory is the missing piece for continual adaptation at scale.** We outline a conceptual framework for modular memory-centric architectures that leverage ICL for rapid adaptation and knowledge accumulation, and IWL for stable updates to model capabilities, thereby mitigating catastrophic forgetting and charting a practical roadmap toward continually learning agents.",https://icml.cc/virtual/2026/poster/67101,position,https://icml.cc/virtual/2026/events/2026-position-papers
67093,Poster,Position: Neural Approximation Is Rarely Justified for Hard Combinatorial Problems,Pritish Chakraborty ⋅ Indradyumna Roy ⋅ Soumen Chakrabarti ⋅ Abir De,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"In recent years, there has been a surge in the application of neural approaches to NP-hard combinatorial problems such as subgraph isomorphism, maximum clique and the travelling salesman problem in graphs. These approaches are often evaluated as complete replacements of established combinatorial solver tools, with emphasis on solution quality and runtime. In this position paper, we argue that such wholesale replacements for touted faster inference or better solution quality should not be considered the primary motivation for neural surrogates, and a systematic evaluation of when neural methods are appropriate is required. Given our observations, we contend that in the absence of system-level requirements dictated by the task at hand, such as vector indexing and retrieval, or without the need for end-to-end differentiability, neural surrogates rarely offer compelling advantages over the standard combinatorial solver. In this vein, we develop a comprehensive report of where current neural methods fall short, and subsequently devise a diagnostic checklist for when neural methods are truly applicable.",https://icml.cc/virtual/2026/poster/67093,position,https://icml.cc/virtual/2026/events/2026-position-papers
67042,Poster,"Position: LLM Serving Needs Mathematical Optimization and Algorithmic Foundations, Not Just Heuristics",Zijie Zhou,"Jul 7, 10:30 AM - 12:15 PM",HALL A,"This position paper argues that LLM inference serving has outgrown generic heuristics and now demands mathematical optimization and algorithmic foundations. Despite rapid advances in serving systems such as vLLM and SGLang, their algorithmic cores remain largely unchanged from classical distributed computing: request routing uses join-shortest-queue or round-robin, scheduling defaults to FIFO, and KV cache eviction follows LRU. These general-purpose policies ignore the distinctive structure of LLM inference—dynamically growing KV cache memory, prefill-decode phase asymmetry, unknown output lengths, and continuous batching constraints. We contend that the field must develop mathematical models capturing these characteristics, enabling the design of algorithms with provable performance guarantees across diverse workloads, rather than heuristics that may succeed in some scenarios but fail unpredictably in others. Emerging work at the intersection of operations research and ML systems demonstrates that principled methods can match or exceed heuristic performance while providing theoretical guarantees. We call on the community to recognize algorithmic design for LLM serving as a research frontier.",https://icml.cc/virtual/2026/poster/67042,position,https://icml.cc/virtual/2026/events/2026-position-papers
67061,Poster,Position: Federated Learning is a Lens towards a Democratized Future for the Scaling Law Era,Harry Jiang ⋅ Baris Askin ⋅ Gauri Joshi ⋅ Carlee Joe-Wong,"Jul 7, 10:30 AM - 12:15 PM",HALL A,"Machine learning (ML) systems have grown significantly in size and popularity over recent years. However, the data and computation power supply chains which have helped fuel this growth have not been built without controversy. In particular, some of the data used to train these models may have been used without permission, while the growing appetite for compute power in model training increasingly incentivizes consolidation of access to larger players. As some stakeholders, such as data owners and everyday consumers of the Internet, have felt left behind by the emerging ML ecosystem, we seek to use federated learning paradigm as a model and motivation to develop a more democratized future for the ML community: one that is more decentralized, cooperative, and accountable. This position paper argues that the original proposition of federated learning as a framework enabling cooperation, privacy, and decentralization is still relevant today, even after the emergence of large foundation model- and scaling law-driven ML research, and that FL can inspire alternative ML ecosystems which alleviate and avoid the current frictions of large ML systems.",https://icml.cc/virtual/2026/poster/67061,position,https://icml.cc/virtual/2026/events/2026-position-papers
67039,Poster,"Position: Zeroth-Order Optimization in Deep Learning Is Underexplored, Not Underpowered",Sijia Liu ⋅ Yicheng Lang ⋅ Soumyadeep Pal ⋅ Changsheng Wang ⋅ Yancheng Huang ⋅ Chongyu Fan ⋅ James Diffenderfer ⋅ Bhavya Kailkhura ⋅ Yihua Zhang,"Jul 9, 10:30 AM - 12:15 PM",HALL A,"Zeroth-order (ZO) optimization, learning from finite differences of function evaluations without backpropagation, has recently regained attention in deep learning due to its memory efficiency and applicability to gray- or black-box pipelines. Yet, ZO methods are often dismissed as fundamentally unscalable because of estimator variance and unfavorable query complexity. We argue that this conclusion might be misguided: ZO optimization is underexplored, not underpowered. We show that many perceived limitations stem from myopic development practices, most notably full-space, element-wise, estimator-centric designs. We articulate six positions spanning the algorithmic, systems, and evaluation stack. First, we revisit the feasibility boundaries of estimator-centric ZO methods through variance control, variance–query tradeoffs, and directional-derivative lenses. Then, we identify three underexplored opportunities: (i) subspace and spectral views of ZO that enable interpretable variance reduction with graceful query scaling, (ii) the forward-only nature of ZO as a systems advantage for communication-efficient, pipeline-friendly, and resource-constrained training, and (iii) the need to de-obfuscate ZO evaluations from task complexity. We strongly advocate rethinking ZO optimization around its unique strengths and acting accordingly, opening a viable path toward large-scale, system-aware, and resource-efficient learning with ZO optimization.",https://icml.cc/virtual/2026/poster/67039,position,https://icml.cc/virtual/2026/events/2026-position-papers
67233,Poster,Position: Predictive Uncertainty Is Not Enough -- Joint Distribution for Full Uncertainty Representation,Adria Aldoma ⋅ Unai Gurbindo ⋅ Axel Brando,"Jul 7, 10:30 AM - 12:15 PM",HALL A,"When AI is deployed in safety-critical domains, erroneous and overconfident predictions can have severe consequences. Therefore, comprehensive uncertainty quantification (UQ) should be a foundational requirement for responsible decision-making. Current UQ methods based on epistemic and aleatoric decomposition have been found insufficient for fully understanding the problem. We add that this limitation is further compounded by the systematic isolation of these terms without considering uncertainty about the domain. Our position claims that any meaningful analysis must account for three sources of uncertainty -domain, epistemic, and aleatoric-, and that only the joint distribution $p(x,y|\mathcal{D})$ provides a coherent representation of uncertainty. We begin by mirroring prior findings that show the application of information-theoretic UQ methods to ID and OOD settings is suboptimal, primarily due to the inherent difficulty of disentangling epistemic and aleatoric components. Based on this, we support that modeling the unconditional distribution $p(x|\mathcal{D})$ is required to account for input validity, resulting in a third class of uncertainty: \emph{domain} uncertainty. Finally, by considering both the domain and the conditional distribution $p(y|x,\mathcal{D})$, we argue that their product $p(x,y|\mathcal{D})$ fully encapsulates all sources of uncertainty.",https://icml.cc/virtual/2026/poster/67233,position,https://icml.cc/virtual/2026/events/2026-position-papers
67217,Poster,Position: The Time for Sampling Is Now! Charting a New Course for Bayesian Deep Learning,Emanuel Sommer ⋅ David Rügamer,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"The practical adoption of sampling-based inference (SAI) in Bayesian neural networks (BNNs) remains limited, partly due to persistent misconceptions about the feasibility and efficiency of sampling. This position paper argues that SAI has achieved computational parity with optimization-based methods and is at the verge of superseding such methods for effective and efficient inference in BNNs. This development should be in the interest of the whole community, promoting BNNs as a principled paradigm with its long-standing yet unfulfilled promise of providing principled uncertainty quantification for neural networks. SAI can even do more—yielding superior prediction performance through model averaging, serving as the foundation for a plethora of possible downstream tasks, and providing crucial insights into the landscape of BNNs. In order to make such a change happen and unfold the potential of sampling, overcoming current misconceptions is a necessary first step. The next step is to realign research efforts toward addressing remaining challenges in SAI. In particular, the community must focus on two core problems: sufficient exploration of the posterior landscape and high-fidelity distillation of posterior samples for efficient downstream inference. By addressing conceptual and practical obstacles, we can unlock the full potential of SAI and establish it as a central tool in Bayesian deep learning.",https://icml.cc/virtual/2026/poster/67217,position,https://icml.cc/virtual/2026/events/2026-position-papers
67109,Poster,Position: Epistemic uncertainty estimation methods are fundamentally incomplete,Sebastian Jimenez ⋅ Mira Juergens ⋅ Willem Waegeman,"Jul 8, 5:00 PM - 6:45 PM",HALL A,"Identifying and disentangling sources of predictive uncertainty is essential for trustworthy supervised learning. We argue that widely used second-order decomposition-based approaches to uncertainty quantification are fundamentally incomplete. First, we show that unaccounted bias contaminates uncertainty estimates by overestimating aleatoric (data-related) uncertainty and underestimating the epistemic (model-related) counterpart, leading to systematically incorrect uncertainty quantification. Second, we demonstrate that existing methods capture only partial contributions to the variance-driven part of epistemic uncertainty; different approaches account for different variance sources, yielding estimates that are incomplete and difficult to interpret. Together, these results highlight that current epistemic uncertainty estimates can only be used in safety-critical and high-stakes decision-making when limitations are fully understood by end users and acknowledged by AI developers.",https://icml.cc/virtual/2026/poster/67109,position,https://icml.cc/virtual/2026/events/2026-position-papers
67153,Poster,"Position: RL Should Be Used to Adjust Foundation Models, NOT Abused",Ting Huang ⋅ Zeyu Zhang ⋅ Hao Tang,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"This position paper argues that reinforcement learning (RL) should be used to *adjust* foundation models after pretraining and cold-start supervision, not *abused* as a default recipe for capability creation or early-stage training. We view RL as a high-cost, high-leverage post-training operator that reallocates probability mass toward behaviors a model can already express, but rarely creates new reasoning capacities from scratch in a compute-efficient, stable, and controllable way. This distinction matters now because “RL-zero” narratives risk normalizing expensive and brittle RL-first pipelines as the primary path to reasoning, even though practice increasingly shows that cold-start supervision is a prerequisite for reliable RL and that RL is most effective as targeted refinement. Across modalities and domains, we emphasize a recurring regularity: supervision establishes usable reasoning structure, while RL mainly sharpens correctness, consistency, and constraint satisfaction, especially under hard constraints or distribution shift. We further argue for reward minimalism: simple, verifiable rewards often suffice and reduce proxy-driven failure modes relative to over-engineered reward models. Finally, we discuss how self-supervised RL can support self-evolution when grounded in verifiable signals and structured interaction environments. Together, these arguments motivate treating RL as a disciplined adjustment stage with explicit entry criteria and compute-accountable evaluation.",https://icml.cc/virtual/2026/poster/67153,position,https://icml.cc/virtual/2026/events/2026-position-papers
67195,Poster,Position: Deployed Reinforcement Learning should be Continual,Parnian Behdin ⋅ Kevin Roice ⋅ Golnaz Mesbahi,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Reinforcement Learning (RL) has received increasing attention and adoption in real-world use cases. Most of these systems follow a train-then-fix paradigm, where trained agents do not learn while interacting with the world, until performance degrades and retraining becomes necessary. In this position paper, we argue that deploying an agent that is incapable of optimality, but receives an evaluative reward signal, is inherently a continual RL problem. We identify four sources of non-stationarity after deployment that necessitate never-ending learning, and highlight why the best deployed agents never stop adapting. We analyze successful examples of continual RL in the real world, and present the community with the advantages and measures to move away from the current train-then-fix paradigm.",https://icml.cc/virtual/2026/poster/67195,position,https://icml.cc/virtual/2026/events/2026-position-papers
67083,Poster,Position: Agentic AI Is a Foreseeable Pathway to AGI,Junwei Liao ⋅ Shuai Li ⋅ Muning Wen ⋅ Jun Wang ⋅ Weinan Zhang,"Jul 7, 2:00 PM - 3:45 PM",HALL A,"Is monolithic scaling the only path to AGI? This paper challenges the dogma that purely scaling a single model is enough to achieve universal super-intelligence. Instead, we identify Agentic AI as the necessary evolution for handling complex, real-world task distributions to achieve AGI in the human world. Through concrete theoretical derivations, we contrast the optimization constraints of monolithic learners against the efficiency of Agentic systems, evolving from simple routing mechanisms to general Directed Acyclic Graphs (DAGs) of Agents. We demonstrate that Agentic AI offers superior generalization and efficiency. Finally, we reinterpret the instability of current multi-agent frameworks and call for more future actions on Agentic AI.",https://icml.cc/virtual/2026/poster/67083,position,https://icml.cc/virtual/2026/events/2026-position-papers
67076,Poster,Position: Multi-Agent Systems Should Prioritize Concurrency Control,Xin Yang ⋅ Letian Li ⋅ Zimo Ji ⋅ Terry Zhang ⋅ Wenyuan Jiang,"Jul 8, 10:30 AM - 12:15 PM",HALL A,"LLM-based multi-agent systems (MAS) promise scalable collaboration, yet adding agents often *reduces* reliability. This position paper argues that many MAS failures are fundamentally **concurrency control problems**: agents concurrently read and write shared state, and long LLM inference windows amplify the risk of stale reads, lost updates, and inconsistent outcomes. Failure modes commonly attributed to ""coordination"" or ""communication"" breakdowns can be mapped directly onto classical concurrency anomalies. Rather than treating these as emergent behaviors to be solved by better prompting or more capable models, we contend that MAS frameworks should incorporate explicit concurrency control mechanisms: conflict detection, isolation guarantees, and structured access to shared resources. Concurrency control should be a first-class design concern, not an afterthought.",https://icml.cc/virtual/2026/poster/67076,position,https://icml.cc/virtual/2026/events/2026-position-papers
67223,Poster,Position: Collaborative Agentic AI Needs Interoperability Across Ecosystems,Rishi Sharma ⋅ Martijn de Vos ⋅ Pradyumna Chari ⋅ Ramesh Raskar ⋅ Anne-Marie Kermarrec,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"Collaborative agentic AI is projected to transform entire industries by enabling AI-powered agents to autonomously perceive, plan, and act within digital environments. Yet, current solutions in this field are all built in isolation, and we are rapidly heading toward a landscape of fragmented, incompatible ecosystems. In this position paper, we argue that interoperability, achieved by the adoption of minimal standards, is essential to ensure open, secure, web-scale, and widely-adopted agentic ecosystems. To this end, we devise a minimal architectural foundation for collaborative agentic AI, named Web of Agents, which is composed of four components: agent-to-agent messaging, interaction interoperability, state management, and agent discovery. Web of Agents adopts existing standards and reuses existing infrastructure where possible. With Web of Agents, we take a first but critical step toward interoperable agentic systems and offer a pragmatic path forward before ecosystem fragmentation becomes the norm.",https://icml.cc/virtual/2026/poster/67223,position,https://icml.cc/virtual/2026/events/2026-position-papers
67134,Poster,Position: Digital Agents Require Unified Agent-Native Environments,Yiran Wu ⋅ Jiale Liu ⋅ Jieyu Zhang ⋅ Yaolun Zhang ⋅ Shilong Liu ⋅ Chi Wang ⋅ Mengdi Wang ⋅ Huazheng Wang ⋅ Qingyun Wu,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"Large language models (LLMs) are increasingly deployed as digital agents that perform multi-step digital work on a computer, but the environments in which they operate remain fragmented and task-specific. Our position is that digital agents need Agent-Native Computer: interfaces that expose system capabilities through compositional observation and action spaces aligned with LLM strengths. To ground this position, we showcase AgentVM, an environment running on top of a modern operating system, which integrates Graphical User Interface (GUI)-based and text-based interactions over a shared system state, and factors interaction into modular environment views. Through quantitative and qualitative analysis, we show that a unified agent-native computer is essential for building general-purpose digital agents.",https://icml.cc/virtual/2026/poster/67134,position,https://icml.cc/virtual/2026/events/2026-position-papers
67227,Poster,Position: Agent Should Invoke External Tools ONLY When Epistemically Necessary,Hongru WANG ⋅ Cheng Qian ⋅ Manling Li ⋅ Jiahao Qiu ⋅ Boyang XUE ⋅ Mengdi Wang ⋅ Heng Ji ⋅ Amos Storkey ⋅ Kam-Fai Wong,"Jul 8, 2:30 PM - 4:15 PM",HALL A,"As large language models evolve into tool-augmented agents, a central question remains unresolved: when is external tool use actually justified? Existing agent frameworks typically treat tools as ordinary actions and optimize for task success or reward, offering little principled distinction between epistemically necessary interaction and unnecessary delegation. This position paper argues that \textit{agents should invoke external tools only when epistemically necessary}. Here, epistemic necessity means that a task cannot be completed reliably via the agent’s internal reasoning over its current context, without any external interaction. We introduce the \textit{\textbf{Theory of Agent (ToA)}}, a framework that treats agents as making sequential decisions about whether remaining uncertainty should be resolved internally or delegated externally. From this perspective, common agent failure modes (e.g., overthinking and overacting) arise from miscalibrated decisions under uncertainty rather than deficiencies in reasoning or tool execution alone. We further discuss implications for training, evaluation, and agent design, highlighting that unnecessary delegation not only causes inefficiency but can impede the development of internal reasoning capability. Our position provides a normative criterion for tool use that complements existing decision-theoretic models and is essential for building agents that are not only correct, but increasingly intelligent.",https://icml.cc/virtual/2026/poster/67227,position,https://icml.cc/virtual/2026/events/2026-position-papers
